city,state_id,state_name,lat,lng
Dodson Branch,TN,Tennessee,36.3149,-85.5322
Maplesville,AL,Alabama,32.7867,-86.8783
Mer Rouge,LA,Louisiana,32.7767,-91.7949
Falkner,MS,Mississippi,34.8380,-88.9424
Drayton,ND,North Dakota,48.5620,-97.1794
Mauna Loa Estates,HI,Hawaii,19.4274,-155.2213
Sioux Rapids,IA,Iowa,42.8916,-95.1484
Lenkerville,PA,Pennsylvania,40.5327,-76.9594
Wayne,OK,Oklahoma,34.9170,-97.3166
Stoddard,WI,Wisconsin,43.6624,-91.2179
Belle Terre,NY,New York,40.9607,-73.0672
Philo,OH,Ohio,39.8613,-81.9087
New Union,AL,Alabama,34.1422,-86.2218
Taylor Ferry,OK,Oklahoma,35.9391,-95.2989
Butte Valley,CA,California,39.6571,-121.6363
Tulelake,CA,California,41.9533,-121.4751
Mendon,MI,Michigan,42.0089,-85.4544
Floyd,AR,Arkansas,35.1989,-91.9645
Beckville,TX,Texas,32.2436,-94.4561
Pigeon Creek,OH,Ohio,41.1101,-81.6722
Hickman,CA,California,37.6193,-120.7513
Valley Head,AL,Alabama,34.5558,-85.6224
Williamsburg,CO,Colorado,38.3840,-105.1710
Redfield,IA,Iowa,41.5905,-94.1963
New England,ND,North Dakota,46.5408,-102.8669
Milstead,GA,Georgia,33.6867,-83.9904
Fremont,IA,Iowa,41.2125,-92.4338
Raymond,IA,Iowa,42.4694,-92.2297
East Bank,WV,West Virginia,38.2153,-81.4442
Winona,MO,Missouri,37.0042,-91.3270
Correctionville,IA,Iowa,42.4775,-95.7831
Pleasant Lake,IN,Indiana,41.5753,-85.0161
Milltown,WI,Wisconsin,45.5261,-92.5015
Deltaville,VA,Virginia,37.5525,-76.3331
Voladoras Comunidad,PR,Puerto Rico,18.3785,-67.0859
Gilbertown,AL,Alabama,31.8663,-88.3075
Eureka,UT,Utah,39.9588,-112.1149
Franklin,NE,Nebraska,40.0966,-98.9514
Ocean Isle Beach,NC,North Carolina,33.9011,-78.4393
Stewardson,IL,Illinois,39.2637,-88.6302
Napoleon,ND,North Dakota,46.5039,-99.7683
Ashton,IL,Illinois,41.8682,-89.2225
Ventura,NM,New Mexico,32.2438,-107.6832
Millersburg,KY,Kentucky,38.3040,-84.1450
Log Lane Village,CO,Colorado,40.2697,-103.8290
Mokelumne Hill,CA,California,38.3057,-120.7061
Paradise Heights,FL,Florida,28.6237,-81.5439
Mathiston,MS,Mississippi,33.5391,-89.1275
Disputanta,VA,Virginia,37.1236,-77.2249
Watterson Park,KY,Kentucky,38.1890,-85.6864
Center Point,LA,Louisiana,31.2524,-92.2099
Pea Ridge,AL,Alabama,33.1454,-86.9372
Mineral Springs,IN,Indiana,39.1322,-85.8609
Iron Mountain Lake,MO,Missouri,37.6854,-90.6185
Lexington,AL,Alabama,34.9652,-87.3735
Valley Brook,OK,Oklahoma,35.4027,-97.4814
Matinecock,NY,New York,40.8640,-73.5818
Downey,ID,Idaho,42.4288,-112.1233
Oilton,OK,Oklahoma,36.0827,-96.5815
Seiling,OK,Oklahoma,36.1556,-98.9304
Komatke,AZ,Arizona,33.2953,-112.1615
Glasgow,WV,West Virginia,38.2109,-81.4218
Gilbert Creek,WV,West Virginia,37.5697,-81.8906
Darlington,IN,Indiana,40.1074,-86.7769
Columbia,AL,Alabama,31.2968,-85.1103
Valley View,TX,Texas,33.4859,-97.1601
McAlisterville,PA,Pennsylvania,40.6381,-77.2730
Weir,KS,Kansas,37.3095,-94.7741
Pocahontas,IL,Illinois,38.8234,-89.5394
Klawock,AK,Alaska,55.5556,-133.0868
Englewood,PA,Pennsylvania,40.7814,-76.2449
Westover Hills,TX,Texas,32.7437,-97.4123
Mabel,MN,Minnesota,43.5198,-91.7680
Cooperstown,ND,North Dakota,47.4451,-98.1259
Morrisdale,PA,Pennsylvania,40.9484,-78.2277
Tom Bean,TX,Texas,33.5200,-96.4844
Perrysville,OH,Ohio,40.6584,-82.3144
Erlands Point,WA,Washington,47.6038,-122.6940
Pearlington,MS,Mississippi,30.2492,-89.6048
Osceola,NE,Nebraska,41.1781,-97.5498
Howe,IN,Indiana,41.7228,-85.4255
Belle Vernon,PA,Pennsylvania,40.1256,-79.8671
Lyons,IN,Indiana,38.9884,-87.0812
Ririe,ID,Idaho,43.6323,-111.7716
Plumerville,AR,Arkansas,35.1600,-92.6430
Ashland,KS,Kansas,37.1867,-99.7697
Fieldale,VA,Virginia,36.7009,-79.9424
Derby Center,VT,Vermont,44.9549,-72.1361
Tivoli,NY,New York,42.0587,-73.9119
Maguayo,PR,Puerto Rico,18.0100,-67.0855
Lyndon Station,WI,Wisconsin,43.7088,-89.8937
Woodsdale,OH,Ohio,39.4331,-84.4845
Limestone,OK,Oklahoma,36.3143,-95.7477
Tidioute,PA,Pennsylvania,41.6847,-79.4004
Hill Country Village,TX,Texas,29.5831,-98.4893
Wilbur,WA,Washington,47.7581,-118.7117
Amanda,OH,Ohio,39.6501,-82.7414
Chassell,MI,Michigan,47.0316,-88.5285
Hooper Bay,AK,Alaska,61.5262,-166.1146
Chesapeake City,MD,Maryland,39.5280,-75.8095
Sheffield,IL,Illinois,41.3580,-89.7391
Beaver Meadows,PA,Pennsylvania,40.9299,-75.9131
Chama,NM,New Mexico,36.8931,-106.5843
Hallock,MN,Minnesota,48.7659,-96.9427
Courtland,MN,Minnesota,44.2701,-94.3464
Cranesville,PA,Pennsylvania,41.9040,-80.3418
River Road,WA,Washington,48.0677,-123.1276
Williamsburg,NM,New Mexico,33.1158,-107.2951
Hunting Valley,OH,Ohio,41.4802,-81.4108
Heath Springs,SC,South Carolina,34.5933,-80.6750
Sadsburyville,PA,Pennsylvania,39.9830,-75.8937
Shelby,AL,Alabama,33.1068,-86.5825
Freeburg,PA,Pennsylvania,40.7625,-76.9408
Tecumseh,IN,Indiana,39.5654,-87.4326
Brooksville,MS,Mississippi,33.2367,-88.5781
Mound City,IL,Illinois,37.0854,-89.1628
Beech Mountain,NC,North Carolina,36.2104,-81.8875
Lakeport,MI,Michigan,43.1072,-82.4937
Odessa,WA,Washington,47.3326,-118.6894
Parks,LA,Louisiana,30.2172,-91.8271
Leeds,UT,Utah,37.2373,-113.3471
Big Sandy,MT,Montana,48.1785,-110.1134
Avella,PA,Pennsylvania,40.2737,-80.4672
Brownsdale,MN,Minnesota,43.7404,-92.8681
Marengo,IN,Indiana,38.3714,-86.3444
Kinston,AL,Alabama,31.2200,-86.1705
Climax,MI,Michigan,42.2383,-85.3360
Melrose,OR,Oregon,43.2529,-123.4574
Thrall,TX,Texas,30.5882,-97.2977
Weston,CT,Connecticut,41.2033,-73.3788
Verplanck,NY,New York,41.2552,-73.9621
Valle Vista,NM,New Mexico,35.5841,-106.0584
Crab Orchard,KY,Kentucky,37.4627,-84.5067
Alma,KS,Kansas,39.0152,-96.2871
Vienna,MO,Missouri,38.1874,-91.9501
Onamia,MN,Minnesota,46.0703,-93.6669
Chevy Chase Section Five,MD,Maryland,38.9840,-77.0740
New Kent,VA,Virginia,37.5095,-76.9863
Deer Lake,PA,Pennsylvania,40.6213,-76.0565
Ariton,AL,Alabama,31.5978,-85.7131
Oakley,ID,Idaho,42.2417,-113.8824
Polk,PA,Pennsylvania,41.3690,-79.9311
Palo Seco,PR,Puerto Rico,18.0093,-65.9370
Wildwood,TX,Texas,30.5256,-94.4456
Lometa,TX,Texas,31.2168,-98.3924
Riverdale Park,CA,California,37.6028,-121.0425
Grimsley,TN,Tennessee,36.2761,-84.9970
Oak City,UT,Utah,39.3761,-112.3390
Arapaho,OK,Oklahoma,35.5778,-98.9592
Joaquin,TX,Texas,31.9659,-94.0504
Nortonville,KS,Kansas,39.4159,-95.3304
Vandling,PA,Pennsylvania,41.6310,-75.4703
Wellston,OK,Oklahoma,35.6860,-97.0615
Matherville,IL,Illinois,41.2594,-90.6055
Le Roy,MN,Minnesota,43.5133,-92.5079
Millville,CA,California,40.5576,-122.1697
Rocky Hill,NJ,New Jersey,40.4001,-74.6405
Penns Creek,PA,Pennsylvania,40.8631,-77.0562
Buffalo,OH,Ohio,39.9168,-81.5205
Horseshoe Bend,ID,Idaho,43.9165,-116.1997
Roseland,IN,Indiana,41.7176,-86.2506
Tatum,NM,New Mexico,33.2553,-103.3112
Sawmill,AZ,Arizona,35.8924,-109.1538
Olmito,TX,Texas,26.0233,-97.5379
Liberal,MO,Missouri,37.5590,-94.5161
Reynolds,GA,Georgia,32.5608,-84.0943
Walnut Springs,TX,Texas,32.0562,-97.7507
Mora,NM,New Mexico,35.9634,-105.3312
Peconic,NY,New York,41.0369,-72.4590
Rancho Tehama Reserve,CA,California,40.0010,-122.4420
Edgewater,AL,Alabama,33.5287,-86.9572
Alpha,IL,Illinois,41.1915,-90.3805
Candlewood Shores,CT,Connecticut,41.4811,-73.4379
Vineland,MN,Minnesota,46.1832,-93.7822
Riegelsville,PA,Pennsylvania,40.5965,-75.1988
Luthersville,GA,Georgia,33.2096,-84.7442
East Herkimer,NY,New York,43.0316,-74.9636
Port Sanilac,MI,Michigan,43.4275,-82.5449
Concrete,WA,Washington,48.5370,-121.7510
Patton Village,CA,California,40.1407,-120.1782
Keiser,AR,Arkansas,35.6740,-90.0958
Coggon,IA,Iowa,42.2783,-91.5301
Kezar Falls,ME,Maine,43.8080,-70.8831
Bovey,MN,Minnesota,47.2962,-93.4036
Magdalena,NM,New Mexico,34.1095,-107.2319
Coal Hill,AR,Arkansas,35.4375,-93.6647
Bluewater,AZ,Arizona,34.1681,-114.2667
Tabernash,CO,Colorado,39.9788,-105.8441
Skyland Estates,VA,Virginia,38.9329,-78.0850
Scobey,MT,Montana,48.7904,-105.4206
Port O'Connor,TX,Texas,28.4463,-96.4205
Marcy,NY,New York,43.1373,-75.2680
Hankinson,ND,North Dakota,46.0734,-96.8918
Athol,ID,Idaho,47.9469,-116.7079
Pinewood,SC,South Carolina,33.7396,-80.4620
Adelino,NM,New Mexico,34.7064,-106.7318
Doe Run,MO,Missouri,37.7454,-90.4994
Garnavillo,IA,Iowa,42.8667,-91.2362
Hinckley,UT,Utah,39.3336,-112.6736
Le Grand,IA,Iowa,42.0067,-92.7750
Salt Creek,CO,Colorado,38.2407,-104.5867
Annawan,IL,Illinois,41.3958,-89.8882
St. Clair,MN,Minnesota,44.0839,-93.8605
East Sumter,SC,South Carolina,33.9261,-80.2950
Milo,IA,Iowa,41.2892,-93.4403
Mosses,AL,Alabama,32.1802,-86.6888
Green Acres,ND,North Dakota,48.8381,-99.6901
Greenevers,NC,North Carolina,34.8271,-77.9251
New Haven,KY,Kentucky,37.6592,-85.5886
Owensville,OH,Ohio,39.1242,-84.1366
Dugger,IN,Indiana,39.0704,-87.2590
Green River,UT,Utah,38.9935,-110.1723
Shabbona,IL,Illinois,41.7654,-88.8845
Orrick,MO,Missouri,39.2133,-94.1254
Elsinore,UT,Utah,38.6834,-112.1488
Melbourne,IA,Iowa,41.9416,-93.1023
Weir,MS,Mississippi,33.2635,-89.2905
Grand View Estates,CO,Colorado,39.5439,-104.8206
Early,IA,Iowa,42.4610,-95.1526
Quiogue,NY,New York,40.8202,-72.6280
Kachemak,AK,Alaska,59.6745,-151.4363
Coleman,WI,Wisconsin,45.0673,-88.0358
Roachdale,IN,Indiana,39.8491,-86.8004
Warrenville,SC,South Carolina,33.5461,-81.7990
Curtis,NE,Nebraska,40.6336,-100.5112
Tranquillity,CA,California,36.6480,-120.2526
St. Meinrad,IN,Indiana,38.1692,-86.8257
St. Joseph,TN,Tennessee,35.0331,-87.5007
Olympian Village,MO,Missouri,38.1347,-90.4582
Kiowa,KS,Kansas,37.0174,-98.4848
Melbourne Village,FL,Florida,28.0880,-80.6652
Lyons,OH,Ohio,41.7004,-84.0718
Sunlit Hills,NM,New Mexico,35.5957,-105.9210
San Perlita,TX,Texas,26.5010,-97.6397
Alger,OH,Ohio,40.7096,-83.8441
La Belle,MO,Missouri,40.1166,-91.9146
St. Mary of the Woods,IN,Indiana,39.5123,-87.4631
Dumont,IA,Iowa,42.7522,-92.9736
Okoboji,IA,Iowa,43.3908,-95.1389
Bayview,TX,Texas,26.1327,-97.3974
Danville,OH,Ohio,40.4473,-82.2612
Cokeburg,PA,Pennsylvania,40.1000,-80.0656
Wiconsico,PA,Pennsylvania,40.5742,-76.6775
Arbon Valley,ID,Idaho,42.8847,-112.5942
East Prospect,PA,Pennsylvania,39.9711,-76.5214
Chenequa,WI,Wisconsin,43.1229,-88.3838
Chatham,LA,Louisiana,32.3096,-92.4522
Loch Lloyd,MO,Missouri,38.8310,-94.5978
Cedarville,CA,California,41.5281,-120.1748
Benton,MO,Missouri,37.0990,-89.5624
Morning Sun,IA,Iowa,41.0941,-91.2506
Ashland,MT,Montana,45.5977,-106.2975
Lumberport,WV,West Virginia,39.3741,-80.3484
Blue Summit,MO,Missouri,39.0870,-94.4808
Fish Lake,IN,Indiana,41.5616,-86.5513
St. Stephen,MN,Minnesota,45.7010,-94.2742
Fairplay,CO,Colorado,39.2245,-105.9965
Lacona,NY,New York,43.6434,-76.0666
Axtell,NE,Nebraska,40.4798,-99.1292
Ainsworth,IA,Iowa,41.2901,-91.5545
White Springs,FL,Florida,30.3317,-82.7562
Plains,GA,Georgia,32.0331,-84.3946
Wonderland Homes,SD,South Dakota,44.2029,-103.3433
Gadsden,AZ,Arizona,32.5564,-114.7811
Villa Hugo II,PR,Puerto Rico,18.4000,-65.8928
Scotland,SD,South Dakota,43.1481,-97.7199
Enterprise,KS,Kansas,38.9029,-97.1163
Cameron,AZ,Arizona,35.8537,-111.4269
Newman,IL,Illinois,39.7970,-87.9878
Clay Center,NE,Nebraska,40.5256,-98.0550
Medaryville,IN,Indiana,41.0803,-86.8905
Annetta South,TX,Texas,32.6743,-97.6482
Bobtown,PA,Pennsylvania,39.7603,-79.9848
Ozark Acres,AR,Arkansas,36.3000,-91.3871
Kopperston,WV,West Virginia,37.7502,-81.5764
Simsboro,LA,Louisiana,32.5323,-92.7839
Pylesville,MD,Maryland,39.6880,-76.3876
Castleton Four Corners,VT,Vermont,43.6105,-73.2104
Afton,OK,Oklahoma,36.6965,-94.9575
Bear River City,UT,Utah,41.6124,-112.1250
Lilesville,NC,North Carolina,34.9675,-79.9845
Levan,UT,Utah,39.5561,-111.8607
Macy,NE,Nebraska,42.1159,-96.3667
Volente,TX,Texas,30.4454,-97.9080
Mariaville Lake,NY,New York,42.8252,-74.1287
Scribner,NE,Nebraska,41.6651,-96.6653
Ringwood,IL,Illinois,42.3973,-88.3040
Dubois,WY,Wyoming,43.5389,-109.6443
Gray Court,SC,South Carolina,34.6079,-82.1143
Spur,TX,Texas,33.4703,-100.8556
Lee,FL,Florida,30.4114,-83.3003
Waynetown,IN,Indiana,40.0880,-87.0655
La Moille,IL,Illinois,41.5299,-89.2833
Terramuggus,CT,Connecticut,41.6343,-72.4693
Lake Tomahawk,OH,Ohio,40.7638,-80.5952
Fieldbrook,CA,California,40.9723,-124.0250
Wilson,KS,Kansas,38.8255,-98.4750
Pleasantville,PA,Pennsylvania,41.5935,-79.5808
McLean,IL,Illinois,40.3136,-89.1686
Lilly,PA,Pennsylvania,40.4244,-78.6202
Houck,AZ,Arizona,35.2714,-109.2237
Harveysburg,OH,Ohio,39.5022,-83.9984
Grundy,VA,Virginia,37.2754,-82.0988
West Point,CA,California,38.4060,-120.5365
Corinne,UT,Utah,41.5497,-112.1227
Bajandas,PR,Puerto Rico,18.1601,-65.7831
Avalon,FL,Florida,30.5366,-87.1010
Hollow Rock,TN,Tennessee,36.0355,-88.2740
Maxwell,IA,Iowa,41.8912,-93.3962
Woodlawn Park,KY,Kentucky,38.2615,-85.6306
Ingleside on the Bay,TX,Texas,27.8303,-97.2211
Waco,GA,Georgia,33.7026,-85.1893
Marshallville,OH,Ohio,40.8997,-81.7329
Lumpkin,GA,Georgia,32.0487,-84.7981
St. Joseph,LA,Louisiana,31.9203,-91.2400
Biron,WI,Wisconsin,44.4281,-89.7660
Longport,NJ,New Jersey,39.3136,-74.5261
Buffalo,IN,Indiana,40.8880,-86.7374
Dove Creek,CO,Colorado,37.7668,-108.9071
North Topsail Beach,NC,North Carolina,34.4931,-77.4340
Hato Arriba,PR,Puerto Rico,18.3520,-67.0336
Coolidge,GA,Georgia,31.0113,-83.8660
Desha,AR,Arkansas,35.7305,-91.6856
Moorcroft,WY,Wyoming,44.2645,-104.9476
Ponce de Leon,FL,Florida,30.7234,-85.9374
Moncure,NC,North Carolina,35.6239,-79.0769
Mechanicsburg,IL,Illinois,39.8021,-89.4067
Moapa Town,NV,Nevada,36.6925,-114.6356
Deshler,NE,Nebraska,40.1396,-97.7233
Elkview,WV,West Virginia,38.4327,-81.4771
Kingston,GA,Georgia,34.2319,-84.9444
Brookfield,NJ,New Jersey,40.8163,-75.0645
Corydon,KY,Kentucky,37.7403,-87.7063
Warsaw,MN,Minnesota,44.2576,-93.3771
Columbiaville,MI,Michigan,43.1567,-83.4069
Cleone,CA,California,39.4928,-123.7812
St. Michaels,AZ,Arizona,35.6606,-109.0962
Wells,TX,Texas,31.4916,-94.9473
Hardin,IL,Illinois,39.1591,-90.6248
Stoneboro,PA,Pennsylvania,41.3336,-80.1120
Williamson,GA,Georgia,33.1777,-84.3581
Chester,MT,Montana,48.5113,-110.9663
Franklin,KS,Kansas,37.5230,-94.6994
Morrill,NE,Nebraska,41.9640,-103.9249
Deport,TX,Texas,33.5291,-95.3174
Rocky Point,OK,Oklahoma,36.0261,-95.3216
Atlanta,IN,Indiana,40.2139,-86.0270
Jay,FL,Florida,30.9504,-87.1523
Fountain City,IN,Indiana,39.9549,-84.9192
West Lebanon,IN,Indiana,40.2724,-87.3862
Pilot Knob,MO,Missouri,37.6236,-90.6455
Franklin,AL,Alabama,32.4513,-85.7864
Hamlet,IN,Indiana,41.3792,-86.5831
San Antonito,NM,New Mexico,35.1574,-106.3475
Green Valley,IL,Illinois,40.4072,-89.6443
Barataria,LA,Louisiana,29.7092,-90.1217
Middleton,TN,Tennessee,35.0593,-88.8902
Yachats,OR,Oregon,44.3127,-124.1023
Muniz,TX,Texas,26.2578,-98.0897
Rock Island,OK,Oklahoma,35.1831,-94.4811
Shepherd,MT,Montana,45.9468,-108.3462
Golden Shores,AZ,Arizona,34.7819,-114.4777
Diablo,CA,California,37.8408,-121.9565
Gibraltar,PA,Pennsylvania,40.2809,-75.8609
Woodhull,IL,Illinois,41.1784,-90.3221
Monte Rio,CA,California,38.4684,-123.0148
Henning,MN,Minnesota,46.3234,-95.4424
Holly,CO,Colorado,38.0554,-102.1247
Golden,IL,Illinois,40.1104,-91.0193
Hayden Lake,ID,Idaho,47.7639,-116.7559
Kansas,OK,Oklahoma,36.2053,-94.7888
Walton,IN,Indiana,40.6622,-86.2441
McClellanville,SC,South Carolina,33.0865,-79.4680
Seligman,AZ,Arizona,35.3256,-112.8574
Pamelia Center,NY,New York,44.0356,-75.9033
Livingston,IL,Illinois,38.9684,-89.7641
Viborg,SD,South Dakota,43.1722,-97.0824
Crowell,TX,Texas,33.9839,-99.7241
Gilbertville,IA,Iowa,42.4182,-92.2141
Cardwell,MO,Missouri,36.0475,-90.2909
Barker Ten Mile,NC,North Carolina,34.6825,-78.9889
Big Stone City,SD,South Dakota,45.2985,-96.4657
Berlin,GA,Georgia,31.0680,-83.6232
West Salem,IL,Illinois,38.5198,-88.0092
King City,MO,Missouri,40.0505,-94.5252
Courtland,AL,Alabama,34.6703,-87.3260
Hoytsville,UT,Utah,40.8757,-111.3847
Northwest,NC,North Carolina,34.3160,-78.1448
Hubbell,MI,Michigan,47.1770,-88.4360
Newtown,SC,South Carolina,34.4013,-79.3566
Colton,SD,South Dakota,43.7871,-96.9280
Hurst,IL,Illinois,37.8349,-89.1443
Kivalina,AK,Alaska,67.7330,-164.5212
Lost City,OK,Oklahoma,36.0006,-95.1223
Pleasantville,OH,Ohio,39.8098,-82.5223
Poulan,GA,Georgia,31.5145,-83.7898
Ray,ND,North Dakota,48.3416,-103.1636
Palestine,AR,Arkansas,34.9696,-90.9068
Solon Springs,WI,Wisconsin,46.3495,-91.8207
Montreal,WI,Wisconsin,46.4312,-90.2382
New Chapel Hill,TX,Texas,32.3011,-95.1674
Honeoye,NY,New York,42.7885,-77.5125
Richardton,ND,North Dakota,46.8841,-102.3332
Satsop,WA,Washington,47.0223,-123.4737
Damascus,VA,Virginia,36.6326,-81.7891
Mantua,OH,Ohio,41.2820,-81.2223
Boswell,OK,Oklahoma,34.0278,-95.8685
Fillmore,IN,Indiana,39.6697,-86.7532
Bradbury,CA,California,34.1536,-117.9684
Fripp Island,SC,South Carolina,32.3231,-80.4789
White Plains,NC,North Carolina,36.4451,-80.6351
North Brentwood,MD,Maryland,38.9450,-76.9510
Hennepin,IL,Illinois,41.2589,-89.3216
Vienna,NJ,New Jersey,40.8698,-74.8810
Sherrard,IL,Illinois,41.3109,-90.4991
North Middletown,KY,Kentucky,38.1425,-84.1102
Matheny,CA,California,36.1707,-119.3516
Annabella,UT,Utah,38.7059,-112.0587
Bardwell,KY,Kentucky,36.8740,-89.0091
Parkway,MO,Missouri,38.3361,-90.9712
Trego,MT,Montana,48.6558,-114.9290
Thunderbird Bay,TX,Texas,31.9087,-99.0207
Kingston,OH,Ohio,39.4722,-82.9121
Wataga,IL,Illinois,41.0253,-90.2754
Adams,MN,Minnesota,43.5654,-92.7190
Hopkins,MI,Michigan,42.6251,-85.7633
Kapp Heights,PA,Pennsylvania,40.8995,-76.8090
Bradford,IL,Illinois,41.1772,-89.6583
Highmore,SD,South Dakota,44.5214,-99.4394
La Grange,MO,Missouri,40.0471,-91.5024
Biwabik,MN,Minnesota,47.5550,-92.3234
Blooming Grove,TX,Texas,32.0924,-96.7173
Arroyo Colorado Estates,TX,Texas,26.1864,-97.6114
Parksley,VA,Virginia,37.7863,-75.6539
Maple Rapids,MI,Michigan,43.1077,-84.6898
Brooksville,KY,Kentucky,38.6818,-84.0665
New Straitsville,OH,Ohio,39.5793,-82.2343
New Berlin,TX,Texas,29.4892,-98.1094
Ashmore,IL,Illinois,39.5306,-88.0201
Holcomb,MO,Missouri,36.4022,-90.0249
Waleska,GA,Georgia,34.3172,-84.5499
Rosa,AL,Alabama,33.9899,-86.5045
Hardy,AR,Arkansas,36.3189,-91.4794
Caddo Valley,AR,Arkansas,34.1898,-93.0679
Lake Petersburg,IL,Illinois,39.9831,-89.8652
Bailey's Prairie,TX,Texas,29.1527,-95.4977
Dexter,NY,New York,44.0111,-76.0425
Sewickley Heights,PA,Pennsylvania,40.5595,-80.1528
Interlaken,NJ,New Jersey,40.2350,-74.0166
Birnamwood,WI,Wisconsin,44.9319,-89.2094
Motley,VA,Virginia,37.0657,-79.3474
Greensboro,FL,Florida,30.5705,-84.7324
York Haven,PA,Pennsylvania,40.1106,-76.7149
Lookingglass,OR,Oregon,43.1848,-123.4999
Winter Park,CO,Colorado,39.8785,-105.7828
Carson,IA,Iowa,41.2356,-95.4199
Pomfret,MD,Maryland,38.5699,-77.0304
Johnson Park,CA,California,40.9212,-121.6295
Alton,MO,Missouri,36.6901,-91.3947
Durhamville,NY,New York,43.1225,-75.6650
Empire City,OK,Oklahoma,34.4803,-98.0552
Pastoria,VA,Virginia,37.7446,-75.6352
Genoa,NE,Nebraska,41.4462,-97.7322
Holly Pond,AL,Alabama,34.1696,-86.6125
Lilydale,MN,Minnesota,44.9095,-93.1305
Canal Lewisville,OH,Ohio,40.2990,-81.8402
Waynoka,OK,Oklahoma,36.5849,-98.8776
Arendtsville,PA,Pennsylvania,39.9233,-77.2999
Hamer,SC,South Carolina,34.4741,-79.3258
Keysville,VA,Virginia,37.0390,-78.4804
Betances,PR,Puerto Rico,18.0296,-67.1335
Bryson,TX,Texas,33.1636,-98.3894
Island Pond,VT,Vermont,44.8125,-71.8862
Fairfield,MT,Montana,47.6151,-111.9813
Harwood,ND,North Dakota,46.9762,-96.8802
Menan,ID,Idaho,43.7218,-111.9925
Upper Marlboro,MD,Maryland,38.8153,-76.7514
Pellston,MI,Michigan,45.5519,-84.7830
Soda Bay,CA,California,39.0024,-122.7794
Linn,TX,Texas,26.5662,-98.1298
Coulterville,IL,Illinois,38.1850,-89.6045
Owaneco,IL,Illinois,39.4815,-89.1950
Lake Carroll,IL,Illinois,42.1705,-89.8699
Stewartsville,MO,Missouri,39.7551,-94.4987
Riviera,TX,Texas,27.2993,-97.7997
Poplar,MT,Montana,48.1105,-105.1969
Red Butte,WY,Wyoming,42.8051,-106.4340
Black Creek,NC,North Carolina,35.6366,-77.9326
New Hartford,IA,Iowa,42.5682,-92.6214
Readlyn,IA,Iowa,42.7037,-92.2250
Sunray,OK,Oklahoma,34.4112,-97.9602
Cedar Bluffs,NE,Nebraska,41.3972,-96.6097
Frenchburg,KY,Kentucky,37.9542,-83.6226
Georgetown,ID,Idaho,42.4790,-111.3639
Sanford,MI,Michigan,43.6777,-84.3803
Agency,MO,Missouri,39.6699,-94.7587
De Kalb,MS,Mississippi,32.7707,-88.6560
Ingold,NC,North Carolina,34.8313,-78.3497
Killdeer,ND,North Dakota,47.3689,-102.7472
Goshen,OH,Ohio,39.2325,-84.1532
Ogden,IL,Illinois,40.1150,-87.9563
Cumby,TX,Texas,33.1354,-95.8394
Springer,OK,Oklahoma,34.2910,-97.1255
Leesburg,AL,Alabama,34.1839,-85.7750
Modjeska,CA,California,33.7091,-117.6299
Powers,OR,Oregon,42.8859,-124.0734
Coahoma,TX,Texas,32.2956,-101.3089
Opal,VA,Virginia,38.6201,-77.8049
Sarepta,LA,Louisiana,32.8963,-93.4517
Lime Lake,NY,New York,42.4327,-78.4808
Pinedale,NM,New Mexico,35.6078,-108.4225
Bass Lake,OH,Ohio,41.5555,-81.2257
Oaktown,IN,Indiana,38.8717,-87.4412
Armstrong,IA,Iowa,43.3944,-94.4836
Carthage,IN,Indiana,39.7366,-85.5715
Sharptown,MD,Maryland,38.5381,-75.7190
Hillside,NY,New York,41.9177,-74.0337
Horseshoe Bend,TX,Texas,32.5752,-97.8782
Hebron,ND,North Dakota,46.9023,-102.0444
Lake Santee,IN,Indiana,39.4078,-85.3066
Shenandoah Shores,VA,Virginia,38.9621,-78.1414
Nicholson,PA,Pennsylvania,41.6268,-75.7862
Malaga,CA,California,36.6816,-119.7318
Roche Harbor,WA,Washington,48.6079,-123.1347
Johnson,OK,Oklahoma,35.4064,-96.8444
White Hall,AL,Alabama,32.2993,-86.7148
Howe,OK,Oklahoma,34.9496,-94.6403
Cashiers,NC,North Carolina,35.1066,-83.0971
Saltsburg,PA,Pennsylvania,40.4848,-79.4480
Brookport,IL,Illinois,37.1261,-88.6276
Saugatuck,MI,Michigan,42.6592,-86.2061
Adair,OK,Oklahoma,36.4365,-95.2734
Loretto,MN,Minnesota,45.0548,-93.6353
Bloomington,WI,Wisconsin,42.8931,-90.9264
Houston Acres,KY,Kentucky,38.2146,-85.6143
Nevada,OH,Ohio,40.8188,-83.1312
Cambria,WI,Wisconsin,43.5416,-89.1108
Van Horne,IA,Iowa,42.0083,-92.0897
La Farge,WI,Wisconsin,43.5782,-90.6381
New Florence,MO,Missouri,38.9092,-91.4529
Foristell,MO,Missouri,38.8156,-90.9627
Hightsville,NC,North Carolina,34.2667,-77.9344
Cumberland,OK,Oklahoma,34.0609,-96.5925
Retreat,TX,Texas,32.0507,-96.4787
Fulton,CA,California,38.4937,-122.7734
Peletier,NC,North Carolina,34.7270,-77.0758
Bryant,SD,South Dakota,44.5899,-97.4673
Pinnacle,NC,North Carolina,36.3230,-80.4241
Lowden,IA,Iowa,41.8589,-90.9230
Hokah,MN,Minnesota,43.7599,-91.3498
Arco,ID,Idaho,43.6316,-113.3017
Brownstown,IL,Illinois,38.9942,-88.9554
Midway,LA,Louisiana,31.6788,-92.1493
